10
10
4
10;1;0;0;
11;1;0;1;
12;2;2;2;
13;4;3;3;
4;5;3;4;
5;6;4;5;
16;7;5;6;
7;7;6;7;
18;9;8;8;
19;9;8;9;
20;10;10;0;
21;11;11;1;
22;12;12;2;
13;14;13;3;
24;14;13;14;
25;15;15;15;
16;17;16;6;
27;17;16;17;
28;18;18;8;
29;19;19;9;
30;20;20;10;
31;21;21;11;
32;23;22;12;
33;23;22;23;
34;24;24;14;
35;26;25;15;
36;26;25;26;
27;28;27;17;
28;28;27;18;
39;29;29;19;
40;30;30;20;
31;32;31;21;
32;32;31;22;
43;33;33;23;
44;34;34;24;
45;35;35;25;
36;36;36;26;
47;38;37;37;
38;39;37;38;
49;39;38;29;
50;40;40;30;
51;42;41;41;
52;42;41;42;
43;43;43;33;
54;44;44;34;
45;46;45;35;
56;46;45;46;
57;47;47;37;
48;49;48;48;
59;49;48;39;
60;51;50;40;
51;51;50;41;
62;52;52;42;
63;54;53;53;
54;54;53;44;
65;56;55;55;
56;56;55;46;
67;57;57;47;
68;58;58;58;
69;59;59;49;
70;61;60;50;
61;61;60;61;
72;62;62;52;
63;64;63;53;
74;65;63;64;
65;65;64;55;
76;67;66;66;
77;67;66;57;
78;68;68;58;
79;69;69;59;
80;70;70;60;
81;72;71;71;
72;72;71;62;
83;74;73;73;
74;74;73;64;
85;76;75;75;
76;76;75;66;
77;77;77;67;
88;78;78;68;
89;79;79;69;
90;80;80;70;
81;82;81;71;
92;82;81;82;
93;83;83;73;
94;84;84;84;
85;86;85;75;
86;87;85;86;
97;87;86;87;
98;88;88;78;
99;89;89;79;
90;91;90;80;
91;91;90;91;
92;93;92;82;
93;94;92;83;
94;95;93;84;
95;96;94;95;
96;96;95;96;
97;98;97;87;
98;98;97;88;
99;99;99;89;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-10;
-1;-10;-1;-1;
-1;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-1;-10;-1;
-10;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-1;-1;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-1;
-10;-1;-1;-1;
-10;-1;-1;-10;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-10;-10;-1;
