10
10
4
10;0;0;0;
11;2;1;1;
2;3;1;2;
3;4;2;3;
14;5;3;4;
5;6;4;5;
6;7;5;6;
7;8;6;7;
18;8;7;8;
19;9;9;9;
10;11;10;0;
11;11;10;1;
22;13;12;12;
23;13;12;13;
14;15;14;4;
25;15;14;15;
26;17;16;16;
27;17;16;17;
28;18;18;8;
29;19;19;9;
30;21;20;20;
21;22;20;21;
22;22;21;12;
23;24;23;13;
34;24;23;24;
35;25;25;15;
36;26;26;16;
37;27;27;17;
28;29;28;18;
39;29;28;19;
40;30;30;20;
41;32;31;31;
32;33;31;32;
43;33;32;33;
34;35;34;24;
45;35;34;25;
46;36;36;26;
47;37;37;27;
48;38;38;38;
49;39;39;29;
50;40;40;30;
51;41;41;31;
52;42;42;42;
53;43;43;33;
54;45;44;44;
45;45;44;35;
56;46;46;36;
47;47;47;37;
58;48;48;38;
59;49;49;39;
50;51;50;40;
51;52;50;41;
52;52;51;42;
63;53;53;43;
54;55;54;44;
55;55;54;55;
66;56;56;46;
67;58;57;57;
58;59;57;48;
59;59;58;49;
70;61;60;60;
61;62;60;61;
62;63;61;62;
73;63;62;53;
74;65;64;64;
65;66;64;65;
66;66;65;56;
67;68;67;57;
68;69;67;68;
79;69;68;69;
80;70;70;60;
81;71;71;71;
82;73;72;72;
73;73;72;63;
74;75;74;64;
75;76;74;75;
86;76;75;76;
87;78;77;77;
78;79;77;78;
79;79;78;69;
90;80;80;70;
81;82;81;71;
82;83;81;72;
83;84;82;83;
84;84;83;84;
95;86;85;85;
86;86;85;76;
97;87;87;77;
98;89;88;88;
99;89;88;89;
90;91;90;80;
91;92;90;91;
92;93;91;92;
93;94;92;93;
94;95;93;94;
95;95;94;85;
96;97;96;96;
97;98;96;87;
98;98;97;88;
99;99;99;89;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-1;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-1;
-10;-1;-1;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-10;
-10;-1;-1;-1;
-10;-10;-1;-1;
-10;-10;-10;-1;
