10
10
4
0;1;0;0;
11;2;0;1;
12;2;1;2;
13;4;3;3;
14;4;3;4;
15;6;5;5;
16;7;5;6;
7;8;6;7;
18;8;7;8;
19;9;9;9;
20;11;10;10;
11;11;10;1;
12;13;12;2;
13;13;12;3;
14;14;14;4;
25;15;15;5;
16;17;16;6;
27;17;16;17;
18;19;18;8;
29;19;18;9;
30;20;20;10;
31;22;21;21;
22;23;21;22;
23;24;22;23;
24;25;23;24;
25;26;24;15;
26;26;25;26;
37;27;27;17;
38;28;28;28;
39;29;29;19;
40;30;30;20;
41;31;31;21;
42;32;32;32;
43;34;33;33;
34;35;33;34;
35;36;34;35;
36;37;35;36;
37;37;36;27;
48;38;38;28;
49;39;39;29;
50;41;40;30;
41;41;40;31;
52;42;42;32;
43;44;43;33;
54;44;43;44;
55;46;45;45;
46;47;45;46;
47;47;46;47;
58;49;48;38;
49;49;48;39;
50;51;50;40;
51;52;50;51;
62;52;51;42;
63;54;53;53;
54;54;53;44;
55;56;55;45;
66;56;55;56;
57;58;57;57;
58;59;57;48;
69;59;58;59;
60;61;60;60;
71;61;60;61;
72;62;62;52;
63;64;63;53;
74;65;63;64;
65;65;64;65;
66;67;66;56;
77;67;66;67;
68;69;68;68;
79;69;68;59;
80;71;70;70;
81;71;70;61;
72;73;72;62;
83;73;72;73;
74;75;74;64;
85;76;74;75;
86;76;75;76;
77;78;77;67;
88;78;77;78;
79;79;79;69;
90;80;80;70;
81;81;81;71;
92;83;82;82;
83;83;82;73;
94;84;84;84;
95;85;85;75;
86;87;86;76;
87;87;86;87;
88;89;88;78;
99;89;88;89;
90;91;90;80;
91;92;90;91;
92;93;91;82;
93;94;92;93;
94;94;93;84;
95;96;95;85;
96;97;95;96;
97;98;96;97;
98;99;97;98;
99;99;98;89;
-10;-1;-10;-10;
-1;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-1;
-10;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-10;
-1;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-10;
-10;-1;-1;-1;
-1;-10;-1;-10;
-10;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-1;-1;-10;
-10;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-1;-10;-1;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-10;-10;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
