20
20
4
20;1;0;0;
21;1;0;1;
22;3;2;2;
23;4;2;3;
4;4;3;4;
25;6;5;5;
26;6;5;6;
27;8;7;7;
8;9;7;8;
29;10;8;9;
10;10;9;10;
31;12;11;11;
12;13;11;12;
13;14;12;13;
34;15;13;14;
15;16;14;15;
16;17;15;16;
17;18;16;17;
38;18;17;18;
39;19;19;19;
40;20;20;0;
41;21;21;1;
42;22;22;2;
23;24;23;3;
44;24;23;24;
45;25;25;5;
46;26;26;6;
47;27;27;7;
48;28;28;28;
29;30;29;9;
50;30;29;30;
51;31;31;11;
52;33;32;32;
33;34;32;33;
34;34;33;14;
55;36;35;35;
36;37;35;36;
37;38;36;37;
38;38;37;18;
59;39;39;19;
60;40;40;20;
41;41;41;21;
62;42;42;22;
63;43;43;43;
44;45;44;24;
45;45;44;25;
66;46;46;26;
47;48;47;27;
48;49;47;28;
69;49;48;49;
50;51;50;30;
51;51;50;31;
72;52;52;32;
73;54;53;53;
74;54;53;54;
55;56;55;35;
76;56;55;56;
57;58;57;57;
78;59;57;58;
59;59;58;39;
80;61;60;40;
61;62;60;61;
62;62;61;42;
63;64;63;43;
84;65;63;64;
85;65;64;65;
86;67;66;46;
67;68;66;67;
68;68;67;68;
89;69;69;49;
90;71;70;70;
91;71;70;71;
92;72;72;52;
73;73;73;53;
74;75;74;54;
75;76;74;75;
76;77;75;56;
97;77;76;77;
78;79;78;58;
99;79;78;79;
80;81;80;60;
81;82;80;81;
82;83;81;82;
103;83;82;83;
84;84;84;64;
105;85;85;65;
86;87;86;66;
87;88;86;87;
108;88;87;88;
89;90;89;69;
90;90;89;70;
111;91;91;71;
92;93;92;72;
93;94;92;93;
94;95;93;94;
115;95;94;95;
116;96;96;96;
97;98;97;77;
98;99;97;98;
119;99;98;79;
120;100;100;100;
121;102;101;101;
122;102;101;102;
103;104;103;83;
124;105;103;104;
105;105;104;85;
126;107;106;106;
127;108;106;107;
108;109;107;88;
109;109;108;109;
130;111;110;110;
111;112;110;91;
112;113;111;112;
133;113;112;113;
134;115;114;114;
115;115;114;95;
116;117;116;96;
137;118;116;117;
118;119;117;118;
119;119;118;99;
140;121;120;100;
121;121;120;101;
142;123;122;102;
123;123;122;123;
144;124;124;104;
145;126;125;125;
126;126;125;106;
127;127;127;107;
148;129;128;128;
129;130;128;129;
130;130;129;110;
151;132;131;131;
152;132;131;132;
133;133;133;113;
134;135;134;114;
135;136;134;135;
156;136;135;136;
157;137;137;117;
158;139;138;138;
159;139;138;139;
140;141;140;120;
141;141;140;141;
142;143;142;122;
163;144;142;143;
144;144;143;124;
165;145;145;125;
166;147;146;146;
147;148;146;147;
148;148;147;128;
169;150;149;149;
150;151;149;150;
151;151;150;131;
152;153;152;132;
173;153;152;153;
174;155;154;154;
155;156;154;155;
156;156;155;136;
157;158;157;137;
158;158;157;138;
179;159;159;139;
180;161;160;160;
161;162;160;161;
182;162;161;162;
163;164;163;143;
164;164;163;164;
165;166;165;145;
166;167;165;146;
167;167;166;167;
188;169;168;168;
169;169;168;149;
170;171;170;170;
171;172;170;171;
172;173;171;172;
193;173;172;153;
194;174;174;154;
195;176;175;175;
176;177;175;176;
197;177;176;177;
198;179;178;178;
179;179;178;159;
180;181;180;160;
201;181;180;181;
182;183;182;162;
183;184;182;183;
184;185;183;184;
185;186;184;185;
206;186;185;186;
207;188;187;187;
188;188;187;168;
209;190;189;189;
210;190;189;190;
211;192;191;191;
212;192;191;192;
193;194;193;173;
194;194;193;174;
195;196;195;175;
216;196;195;196;
197;197;197;177;
218;198;198;178;
219;199;199;199;
220;201;200;200;
201;201;200;181;
222;203;202;202;
203;204;202;203;
224;205;203;204;
205;205;204;205;
226;206;206;186;
227;207;207;187;
228;209;208;208;
209;209;208;189;
210;211;210;190;
211;211;210;191;
212;213;212;192;
233;213;212;213;
234;215;214;214;
235;216;214;215;
236;216;215;196;
237;218;217;217;
218;218;217;198;
239;219;219;199;
240;220;220;200;
241;222;221;221;
242;222;221;202;
223;224;223;223;
224;224;223;204;
245;226;225;225;
226;226;225;206;
247;228;227;207;
228;228;227;208;
249;230;229;229;
250;230;229;230;
251;232;231;231;
232;233;231;232;
233;233;232;213;
234;234;234;214;
255;235;235;215;
256;236;236;216;
237;238;237;217;
258;238;237;238;
259;239;239;219;
240;241;240;220;
241;241;240;221;
262;242;242;222;
263;244;243;243;
244;245;243;244;
245;245;244;225;
246;247;246;246;
247;247;246;227;
268;249;248;248;
249;249;248;229;
250;251;250;230;
251;251;250;231;
252;253;252;252;
273;254;252;253;
274;254;253;254;
275;255;255;235;
256;257;256;236;
257;257;256;257;
278;258;258;238;
279;259;259;239;
280;261;260;260;
261;262;260;261;
262;262;261;242;
263;264;263;243;
284;264;263;264;
285;266;265;265;
266;267;265;266;
267;268;266;267;
268;268;267;248;
289;270;269;269;
270;270;269;270;
291;272;271;271;
292;273;271;272;
273;273;272;253;
274;275;274;254;
275;275;274;255;
296;277;276;276;
297;277;276;277;
278;279;278;258;
299;279;278;259;
280;281;280;260;
301;281;280;281;
302;282;282;282;
303;284;283;283;
284;284;283;264;
305;285;285;265;
306;287;286;286;
307;287;286;287;
308;288;288;288;
309;290;289;269;
290;291;289;290;
291;291;290;271;
312;293;292;272;
293;294;292;293;
294;295;293;294;
295;296;294;295;
296;296;295;276;
317;298;297;277;
298;298;297;298;
319;299;299;279;
320;301;300;300;
301;301;300;281;
302;303;302;282;
303;303;302;283;
324;305;304;304;
305;306;304;285;
306;306;305;286;
327;307;307;287;
328;309;308;288;
309;309;308;289;
330;311;310;310;
331;311;310;311;
312;313;312;292;
333;313;312;313;
314;315;314;314;
335;316;314;315;
336;316;315;316;
317;318;317;297;
318;319;317;318;
319;319;318;299;
320;321;320;300;
321;322;320;321;
342;322;321;322;
343;323;323;323;
344;324;324;304;
345;326;325;325;
346;326;325;326;
347;327;327;307;
328;328;328;308;
349;330;329;329;
330;330;329;310;
331;332;331;311;
352;332;331;332;
333;334;333;313;
354;334;333;334;
355;335;335;315;
336;337;336;316;
337;338;336;337;
338;339;337;338;
359;339;338;339;
360;341;340;340;
341;342;340;341;
342;342;341;322;
343;344;343;323;
344;345;343;324;
345;345;344;325;
346;346;346;326;
367;347;347;327;
368;349;348;348;
349;350;348;329;
350;350;349;350;
371;352;351;351;
352;352;351;332;
373;354;353;353;
354;354;353;334;
355;356;355;335;
376;357;355;356;
377;357;356;357;
378;359;358;358;
359;359;358;339;
380;360;360;340;
381;362;361;361;
362;363;361;362;
363;364;362;363;
384;364;363;364;
385;366;365;365;
386;366;365;366;
367;368;367;347;
368;368;367;348;
389;370;369;369;
370;371;369;370;
371;371;370;351;
392;373;372;372;
373;373;372;353;
394;375;374;374;
395;375;374;375;
376;376;376;356;
397;377;377;357;
378;379;378;358;
399;379;378;379;
380;381;380;360;
381;381;380;361;
382;383;382;382;
383;384;382;383;
384;385;383;364;
385;385;384;365;
386;387;386;366;
387;388;386;387;
388;389;387;388;
389;389;388;369;
390;391;390;390;
391;392;390;391;
392;393;391;372;
393;394;392;393;
394;394;393;374;
395;396;395;375;
396;397;395;396;
397;397;396;377;
398;399;398;398;
399;399;398;379;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-1;-1;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-1;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-10;
