10
10
4
10;1;0;0;
1;1;0;1;
12;3;2;2;
13;3;2;3;
14;5;4;4;
5;6;4;5;
16;7;5;6;
7;8;6;7;
18;8;7;8;
19;9;9;9;
20;10;10;0;
21;12;11;11;
12;12;11;2;
13;14;13;3;
14;15;13;4;
15;15;14;15;
26;16;16;6;
27;17;17;17;
18;19;18;8;
29;19;18;9;
30;20;20;10;
21;22;21;11;
32;22;21;22;
33;23;23;23;
34;25;24;24;
25;26;24;25;
26;26;25;16;
37;28;27;17;
28;28;27;28;
39;29;29;19;
30;31;30;20;
31;32;30;31;
32;33;31;22;
43;33;32;23;
34;35;34;24;
35;36;34;35;
46;36;35;36;
47;37;37;27;
48;39;38;38;
39;39;38;29;
50;41;40;40;
41;42;40;41;
52;42;41;42;
53;43;43;33;
54;45;44;44;
45;46;44;45;
46;46;45;36;
47;48;47;37;
48;49;47;38;
59;49;48;49;
60;50;50;40;
61;52;51;51;
52;52;51;42;
53;53;53;43;
54;55;54;44;
55;56;54;55;
66;56;55;56;
67;58;57;57;
68;58;57;58;
69;59;59;49;
70;60;60;50;
71;61;61;51;
72;63;62;62;
73;63;62;63;
74;65;64;64;
75;65;64;65;
66;67;66;56;
67;67;66;57;
78;68;68;58;
79;69;69;59;
80;70;70;60;
71;72;71;61;
72;72;71;62;
73;74;73;63;
74;74;73;64;
75;76;75;65;
76;77;75;76;
77;78;76;77;
78;78;77;68;
89;79;79;69;
90;81;80;70;
91;81;80;81;
82;83;82;82;
93;84;82;83;
84;84;83;84;
95;86;85;85;
96;86;85;86;
97;88;87;87;
88;89;87;88;
89;89;88;79;
90;90;90;80;
91;92;91;81;
92;92;91;92;
93;94;93;83;
94;95;93;94;
95;95;94;85;
96;97;96;86;
97;98;96;87;
98;99;97;98;
99;99;98;99;
-1;-1;-10;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-1;
-10;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-1;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-1;-10;-1;
-10;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-1;
-1;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-1;-10;-1;-10;
-10;-1;-10;-10;
-1;-1;-1;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-1;
-10;-1;-1;-10;
-10;-10;-1;-10;
