10
10
4
10;1;0;0;
11;2;0;1;
2;3;1;2;
3;4;2;3;
4;5;3;4;
15;5;4;5;
16;7;6;6;
7;8;6;7;
18;8;7;8;
19;9;9;9;
20;10;10;0;
11;12;11;1;
22;12;11;12;
23;14;13;13;
14;14;13;14;
15;16;15;5;
16;16;15;6;
27;18;17;17;
18;18;17;8;
29;19;19;9;
20;20;20;10;
31;22;21;21;
22;22;21;12;
33;23;23;13;
34;25;24;24;
25;26;24;25;
36;26;25;26;
27;28;27;17;
28;29;27;28;
39;29;28;19;
40;31;30;30;
31;31;30;21;
32;33;32;32;
43;34;32;23;
34;34;33;24;
45;35;35;35;
46;37;36;26;
47;38;36;37;
38;38;37;38;
49;39;39;29;
40;41;40;30;
41;42;40;41;
52;42;41;42;
43;44;43;33;
54;44;43;44;
55;45;45;35;
56;46;46;36;
57;47;47;37;
58;49;48;48;
49;49;48;39;
60;51;50;50;
51;51;50;51;
62;52;52;42;
53;54;53;53;
54;55;53;44;
55;55;54;45;
66;56;56;46;
67;57;57;47;
68;58;58;48;
69;59;59;59;
60;61;60;50;
71;61;60;61;
72;62;62;52;
73;64;63;63;
64;65;63;64;
65;66;64;65;
76;66;65;56;
67;67;67;57;
78;68;68;58;
79;69;69;59;
80;70;70;70;
71;72;71;61;
72;72;71;62;
83;73;73;63;
74;75;74;74;
75;76;74;75;
86;76;75;66;
87;78;77;77;
78;78;77;68;
89;79;79;69;
90;81;80;70;
91;81;80;81;
92;83;82;82;
93;83;82;73;
94;85;84;84;
95;85;84;85;
86;86;86;76;
87;88;87;77;
88;89;87;88;
99;89;88;79;
90;90;90;80;
91;92;91;81;
92;92;91;82;
93;94;93;83;
94;94;93;84;
95;96;95;85;
96;97;95;96;
97;98;96;97;
98;99;97;98;
99;99;98;89;
-1;-1;-10;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-10;-1;-10;-10;
-1;-1;-1;-1;
-10;-10;-1;-1;
-1;-10;-10;-10;
-1;-1;-10;-1;
-1;-1;-1;-10;
-10;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-10;
-10;-1;-1;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-10;
-10;-1;-1;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-1;
-1;-10;-1;-10;
-1;-1;-10;-10;
-1;-10;-1;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-10;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
