10
10
4
10;1;0;0;
1;1;0;1;
12;3;2;2;
3;4;2;3;
4;5;3;4;
5;6;4;5;
6;7;5;6;
17;8;6;7;
18;8;7;8;
19;9;9;9;
20;11;10;0;
21;11;10;11;
22;12;12;2;
13;14;13;13;
24;14;13;14;
25;16;15;15;
16;17;15;16;
17;17;16;7;
18;19;18;8;
29;19;18;9;
30;20;20;10;
31;21;21;11;
22;23;22;12;
23;24;22;23;
34;24;23;14;
25;26;25;15;
26;27;25;26;
37;27;26;27;
38;28;28;28;
39;29;29;19;
40;30;30;20;
41;31;31;21;
42;33;32;32;
43;33;32;33;
44;34;34;24;
45;36;35;35;
36;37;35;36;
37;37;36;27;
48;39;38;28;
39;39;38;29;
50;40;40;30;
41;42;41;31;
42;42;41;32;
43;44;43;33;
44;44;43;34;
45;46;45;35;
46;47;45;46;
57;47;46;47;
48;49;48;38;
59;49;48;49;
60;50;50;40;
51;52;51;51;
62;53;51;52;
53;54;52;53;
64;55;53;54;
55;56;54;55;
56;56;55;56;
57;58;57;47;
68;58;57;58;
69;59;59;49;
60;61;60;50;
61;62;60;61;
62;62;61;52;
73;64;63;63;
64;64;63;54;
75;66;65;65;
66;66;65;66;
77;68;67;67;
68;68;67;58;
79;69;69;59;
80;71;70;70;
81;72;70;71;
82;72;71;72;
83;73;73;63;
84;74;74;74;
85;75;75;65;
76;77;76;76;
87;77;76;67;
88;78;78;78;
89;79;79;69;
90;80;80;70;
91;81;81;71;
82;82;82;72;
93;83;83;73;
94;84;84;74;
85;86;85;75;
96;86;85;86;
97;87;87;77;
98;89;88;78;
89;89;88;79;
90;90;90;80;
91;92;91;81;
92;93;91;92;
93;94;92;83;
94;95;93;84;
95;95;94;95;
96;97;96;86;
97;97;96;87;
98;99;98;88;
99;99;98;99;
-1;-1;-10;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-10;
-1;-10;-1;-10;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-10;-1;-10;-1;
-1;-10;-1;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-10;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-1;-10;-1;
-10;-10;-1;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-1;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-1;-1;-1;-10;
-10;-1;-1;-10;
-10;-10;-1;-10;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-1;-10;-10;
-10;-10;-1;-10;
-1;-1;-10;-10;
-10;-10;-1;-1;
-1;-10;-10;-1;
-1;-1;-10;-10;
-1;-1;-1;-10;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-10;-1;-10;-10;
-1;-10;-1;-1;
-1;-10;-10;-10;
-1;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-10;-10;-1;
-1;-10;-10;-1;
-1;-10;-10;-1;
-10;-1;-10;-1;
-1;-10;-1;-10;
-1;-10;-10;-1;
-1;-1;-10;-1;
-10;-10;-1;-1;
-10;-10;-10;-1;
-10;-1;-10;-1;
-10;-1;-1;-10;
-10;-1;-1;-1;
-10;-1;-1;-1;
-10;-10;-1;-10;
-10;-1;-10;-1;
-10;-10;-1;-1;
-10;-1;-10;-1;
-10;-10;-1;-10;
